device,hive number,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,queen presence,queen acceptance,frames,target,time,queen status
1,4,28.1,66.06,1008.55,18.36,75,1014,6.17,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,28.4,75.16,1009.42,17.77,77,1014,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,28.07,75.53,1009.37,17.39,79,1015,3.6,,803,75,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,27.53,75.44,1009.11,17.16,79,1014,3.09,,803,75,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,27.26,74.34,1009.04,17.16,79,1014,2.06,,804,100,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,27.65,80.07,1008.81,17.18,78,1014,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,27.46,79.27,1008.89,17.06,78,1014,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,27.15,80.51,1008.9,16.82,78,1014,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,27.35,73.78,1009.03,16.73,77,1014,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,26.11,75.64,1009.38,16.72,76,1015,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,26.64,79.9,1009.88,17.1,75,1015,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.67,73.51,1010.32,17.73,73,1015,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,28.81,69.26,1010.41,18.83,69,1015,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,31.05,61.59,1010.23,20.19,64,1015,2.57,,804,100,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,32.51,47.01,1010.18,21.39,61,1015,4.12,,803,75,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,34.27,41.5,1009.96,22.83,56,1015,3.6,7.72,803,75,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,35.14,46.88,1009.82,24.29,53,1014,3.09,,802,40,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,31.79,39.28,1009.39,25.01,53,1013,3.13,6.26,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,31.36,51.05,1009.25,25.06,54,1013,3.58,4.92,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,29.77,58.66,1009.3,24.54,55,1013,4.02,8.05,800,0,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,29.19,51.96,1009.14,23.79,57,1014,7.72,,801,20,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,28.92,57.21,1009.1,22.91,60,1014,7.72,10.29,711,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,27.14,52.51,1009.22,21.43,64,1014,7.72,11.32,801,20,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,26.56,52.12,1009.4,19.38,69,1015,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,27.3,64.69,1009.85,17.67,74,1015,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,27.21,66.67,1010.58,16.68,76,1016,5.66,,802,40,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.5,70.76,1010.76,16.13,78,1016,4.63,,803,75,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,25.96,64.34,1010.69,15.88,78,1016,4.12,,803,75,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,27.25,73.72,1010.57,15.71,78,1016,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,27.69,70.41,1010.62,15.66,78,1016,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,27.39,74.35,1010.63,15.65,78,1016,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,27.35,69.21,1010.67,15.52,78,1016,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,26.92,67.94,1010.82,15.19,79,1016,3.6,,804,100,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,26.44,78.58,1011.22,15.01,80,1016,2.06,,804,100,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,26.83,72.15,1011.59,15.3,78,1017,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,26.85,68.87,1012.06,15.96,77,1017,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,27.91,64.34,1012.17,17.08,74,1017,4.12,,804,100,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,31.33,56.17,1012.14,19.54,67,1016,3.6,,803,75,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,34.74,50.5,1012.18,21.52,62,1017,4.63,8.23,801,20,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,36.32,50.58,1011.97,23.13,58,1016,3.6,,801,20,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,37.39,43.96,1011.51,24.73,54,1015,2.24,4.92,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,34.3,45.97,1011.08,25.49,53,1015,2.68,6.26,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,32.37,55.0,1010.77,25.82,51,1015,2.68,5.81,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,31.46,46.5,1010.53,25.39,51,1015,5.66,8.75,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,30.55,48.54,1010.26,25.05,49,1015,4.47,6.71,800,1,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,30.22,50.13,1010.09,24.2,50,1015,8.23,,801,20,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,28.47,49.06,1010.11,22.54,56,1015,4.92,6.71,800,0,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,27.48,54.64,1010.54,20.75,59,1016,3.13,5.81,800,0,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,27.07,60.72,1011.01,18.49,67,1016,3.13,6.71,800,1,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,28.9,70.29,1011.51,17.53,69,1017,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,27.9,69.07,1011.68,16.78,72,1017,3.6,8.23,801,20,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.07,73.05,1011.22,16.0,74,1016,0.89,1.34,800,0,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,26.97,72.63,1011.29,16.0,74,1016,0.45,0.45,800,0,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,27.15,81.83,1011.01,15.43,76,1016,1.54,,800,0,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,26.48,73.48,1010.88,14.74,77,1016,0.45,0.89,800,0,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,26.31,76.52,1010.66,14.05,79,1016,0.89,1.34,800,0,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,25.89,75.0,1010.74,13.48,80,1016,0.45,0.89,800,0,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,25.4,73.33,1011.11,13.0,81,1016,0.45,0.45,800,0,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,24.31,81.14,1011.59,12.65,82,1016,0.45,0.89,800,0,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,24.32,74.09,1011.89,13.64,81,1017,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,26.47,74.91,1012.0,16.79,75,1017,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.7,72.94,1012.17,19.18,69,1017,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,31.5,61.09,1012.17,21.73,61,1016,1.34,1.34,801,20,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,34.84,50.69,1011.95,24.29,53,1016,2.57,,801,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,36.6,35.47,1011.61,25.98,49,1016,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,37.78,35.71,1011.38,27.24,47,1016,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,34.83,34.97,1011.17,27.45,47,1016,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,32.75,38.27,1011.17,27.94,45,1016,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,31.4,39.04,1011.29,27.77,44,1016,7.72,,801,20,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,30.77,42.57,1011.27,26.74,47,1016,8.23,,801,20,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,31.06,54.25,1011.43,25.17,50,1017,7.72,,801,20,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,29.72,53.36,1011.67,23.71,54,1017,7.2,10.8,801,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,28.09,46.67,1012.28,21.53,57,1018,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,27.51,61.14,1012.84,19.53,62,1018,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,28.83,77.07,1013.44,18.21,68,1019,4.63,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,28.07,72.16,1014.08,17.26,74,1019,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.49,72.15,1014.22,16.43,78,1020,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,27.42,80.63,1014.12,15.81,80,1019,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,26.79,76.53,1013.88,15.08,82,1019,0.45,0.45,800,0,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,26.4,81.85,1014.12,14.65,83,1019,0.45,0.45,800,6,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,25.98,81.56,1014.35,14.38,84,1019,0.45,0.89,800,5,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,25.7,77.2,1014.45,13.91,84,1019,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,24.9,82.43,1014.95,13.58,85,1020,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,24.59,86.08,1015.27,13.62,86,1020,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,25.99,81.44,1015.58,15.2,84,1020,2.57,,801,20,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.4,74.66,1015.88,17.63,78,1020,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,30.21,65.67,1015.8,20.35,70,1020,0.89,1.34,801,20,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,33.82,54.73,1015.93,22.17,61,1021,1.34,2.68,801,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,35.37,40.71,1015.97,23.69,57,1020,4.12,,801,20,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,36.91,40.39,1015.9,25.02,54,1021,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,35.63,41.49,1015.66,25.56,54,1020,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,32.71,48.31,1015.54,25.8,53,1020,7.2,,801,20,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,31.8,51.48,1015.17,26.41,52,1020,7.2,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,30.81,47.98,1014.7,26.31,50,1020,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,30.16,52.39,1014.09,25.66,52,1019,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,29.16,52.48,1014.25,24.37,54,1020,7.2,,711,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,28.23,56.83,1014.41,22.12,58,1020,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,27.9,57.44,1014.55,19.94,64,1020,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,27.64,63.85,1014.91,18.02,69,1021,4.12,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,27.23,73.66,1015.14,17.28,74,1021,3.09,,800,0,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.29,77.62,1014.96,16.61,77,1020,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,26.58,81.6,1014.79,15.93,80,1020,3.09,,800,0,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,26.31,77.2,1014.38,15.12,81,1020,3.6,,800,0,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,25.42,76.66,1014.2,14.5,85,1019,2.06,,800,0,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,25.43,84.09,1014.09,14.04,86,1019,0.0,,800,0,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,25.44,79.66,1013.93,13.65,87,1019,0.0,,800,0,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,24.85,76.95,1014.02,13.41,87,1019,0.45,1.34,800,0,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,23.82,77.23,1013.99,13.94,88,1018,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,26.26,70.04,1014.0,16.02,80,1019,2.06,,802,40,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.7,63.7,1014.14,18.17,74,1020,0.0,,801,20,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,30.63,58.59,1013.76,21.26,60,1020,0.0,,801,20,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,34.37,53.99,1013.18,24.31,56,1019,0.89,1.79,800,0,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,36.9,41.53,1012.52,27.25,47,1017,2.06,,800,0,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,37.87,31.77,1011.86,29.32,47,1017,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,36.48,32.73,1011.0,30.82,41,1016,3.09,,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,34.31,30.97,1010.43,32.08,35,1016,4.63,,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,33.82,30.15,1009.56,32.72,31,1015,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,33.95,32.35,1008.82,32.9,31,1014,5.14,,711,20,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,33.61,38.29,1008.53,31.63,35,1014,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,32.26,38.68,1008.28,29.53,42,1013,6.69,,800,0,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,30.37,39.57,1008.62,25.33,48,1014,7.72,,800,0,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,30.41,62.27,1009.28,21.4,60,1015,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,28.32,71.12,1008.63,19.23,65,1014,1.54,,800,0,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,26.95,75.57,1007.09,16.14,74,1012,0.0,,800,0,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,25.33,76.67,1007.09,15.83,74,1012,0.45,0.45,711,75,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,28.38,67.05,1007.58,21.41,62,1012,0.89,1.34,711,75,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,30.83,61.83,1007.57,23.85,56,1012,0.89,1.34,711,75,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,35.45,45.42,1007.28,26.65,50,1012,2.57,,711,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,37.48,31.66,1007.14,29.07,43,1012,2.24,4.02,800,0,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,38.35,29.99,1006.57,30.83,41,1011,4.12,,800,0,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,37.01,29.98,1006.19,31.04,40,1011,5.14,,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,34.99,32.12,1005.72,31.24,39,1010,5.14,,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,34.3,32.87,1005.07,31.86,37,1010,6.69,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,33.65,34.61,1004.59,31.63,40,1009,6.69,,800,0,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,32.29,35.14,1004.51,30.34,43,1009,6.69,,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,30.41,40.89,1004.75,26.16,49,1010,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,29.41,45.3,1005.47,22.46,60,1011,5.14,,800,0,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,24.85,70.57,1006.4,15.18,84,1012,2.06,,800,0,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,23.01,69.42,1006.72,14.92,84,1012,3.6,,803,75,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,25.75,81.27,1006.86,15.23,84,1012,1.34,2.24,800,1,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,25.41,74.6,1006.85,16.44,83,1011,4.12,,804,100,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,27.56,63.48,1007.17,18.49,72,1011,4.12,,802,40,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,31.88,60.23,1007.04,20.12,67,1013,2.57,,801,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,35.58,53.14,1006.76,22.8,56,1012,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,37.36,40.18,1006.43,25.25,52,1011,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,36.9,32.4,1005.94,26.6,49,1010,1.79,4.47,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,34.33,36.08,1005.63,27.71,46,1010,4.63,,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,32.51,38.15,1005.42,27.84,47,1009,4.63,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,32.14,40.6,1005.11,27.19,52,1009,2.24,5.36,800,0,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,31.23,42.38,1004.86,26.39,53,1009,2.68,5.81,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,30.44,44.52,1004.76,24.89,55,1010,2.68,5.81,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,29.15,44.75,1004.9,23.38,59,1010,6.17,11.32,801,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,27.48,47.16,1005.38,21.08,66,1011,3.13,3.58,800,0,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,28.32,66.91,1006.12,18.65,74,1011,3.13,4.47,800,0,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,29.14,75.79,1006.81,17.52,79,1012,1.34,,800,0,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,28.4,82.44,1007.12,16.86,81,1012,0.89,1.79,800,3,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,26.74,70.33,1007.28,16.4,81,1013,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,25.99,69.5,1007.55,16.07,82,1013,1.34,2.24,802,37,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,25.3,60.78,1007.64,15.71,82,1013,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,25.91,84.37,1007.8,15.43,83,1013,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,25.66,73.82,1007.79,15.09,83,1013,2.06,,800,0,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,25.51,76.44,1008.14,14.85,84,1013,2.06,,803,75,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,24.0,73.35,1008.69,14.98,84,1014,3.09,,803,75,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,24.55,84.67,1009.16,15.19,82,1014,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,25.53,79.58,1009.48,15.88,81,1014,4.12,,804,100,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.27,67.1,1009.91,17.69,77,1015,3.09,,804,100,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,30.77,63.35,1009.81,19.98,68,1014,3.6,,801,20,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,33.66,57.14,1009.52,22.25,61,1014,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,36.49,47.32,1009.41,24.44,52,1014,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,38.48,40.13,1008.84,26.09,48,1013,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,35.67,44.7,1008.19,26.96,45,1013,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,32.61,40.55,1007.97,27.16,45,1012,4.12,,801,20,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,32.15,41.47,1007.86,27.11,48,1012,6.17,,801,20,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,31.27,43.57,1007.75,26.2,51,1013,6.17,,801,20,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,30.87,51.42,1007.61,25.35,55,1012,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,29.86,53.56,1007.49,24.16,57,1012,6.17,,801,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,28.36,47.04,1007.69,22.1,62,1013,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,27.86,53.96,1008.07,19.46,71,1013,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,28.52,69.85,1008.72,17.89,77,1014,5.66,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,27.21,73.78,1009.12,16.99,79,1014,4.63,,721,20,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.48,80.61,1008.71,16.21,81,1014,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,27.02,78.86,1008.39,15.58,83,1014,3.09,,801,20,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,27.03,80.89,1008.4,15.38,84,1014,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,27.13,75.77,1008.54,15.27,85,1014,1.54,,803,75,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,26.69,83.29,1008.51,15.24,85,1014,1.54,,804,100,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,26.21,81.52,1008.69,15.13,85,1014,1.34,2.68,804,100,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,25.57,82.78,1008.73,14.83,86,1014,0.45,0.89,802,40,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,25.46,78.24,1009.17,14.61,86,1014,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,26.28,70.15,1009.15,16.0,85,1014,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,27.52,68.7,1009.52,17.72,79,1014,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,29.93,57.23,1009.54,20.29,69,1014,1.34,2.68,802,40,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,34.04,53.13,1009.27,22.7,64,1013,2.06,,800,0,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,36.37,43.67,1009.23,24.66,58,1013,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,36.0,34.26,1009.05,26.43,52,1014,3.6,,800,0,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,35.76,34.91,1008.67,27.9,49,1013,3.09,7.72,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,33.34,38.15,1008.5,28.24,46,1013,4.63,,801,20,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,32.53,48.2,1008.3,28.48,45,1012,6.17,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
1,4,31.9,40.65,1008.22,27.44,45,1013,7.2,,800,0,0,37.29,-121.95,1,2,8,3,0.667,3
1,4,30.18,47.96,1008.27,26.52,47,1013,6.17,,800,0,0,37.29,-121.95,1,2,8,3,0.708,3
1,4,29.88,53.82,1008.3,25.06,51,1013,7.72,,801,20,0,37.29,-121.95,1,2,8,3,0.75,3
1,4,28.49,51.49,1008.64,22.58,54,1013,6.69,,801,20,0,37.29,-121.95,1,2,8,3,0.792,3
1,4,26.83,45.19,1008.97,19.98,58,1014,6.17,,801,20,0,37.29,-121.95,1,2,8,3,0.833,3
1,4,28.24,71.69,1009.44,17.94,64,1015,5.14,,801,20,0,37.29,-121.95,1,2,8,3,0.875,3
1,4,27.89,75.56,1010.04,16.74,69,1015,4.12,,800,0,0,37.29,-121.95,1,2,8,3,0.917,3
1,4,27.32,71.76,1009.78,15.73,73,1015,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.958,3
1,4,26.85,85.25,1009.71,14.96,75,1015,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.0,3
1,4,26.1,91.12,1009.77,14.29,78,1015,3.09,,800,0,0,37.29,-121.95,1,2,8,3,0.042,3
1,4,26.36,83.12,1009.78,13.76,81,1015,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.083,3
1,4,25.96,88.86,1009.89,13.09,82,1015,1.54,,800,0,0,37.29,-121.95,1,2,8,3,0.125,3
1,4,25.63,89.5,1010.11,12.65,84,1015,1.54,,800,0,0,37.29,-121.95,1,2,8,3,0.167,3
1,4,25.42,89.08,1010.46,12.23,85,1015,1.54,,800,0,0,37.29,-121.95,1,2,8,3,0.208,3
1,4,23.61,81.18,1010.6,11.87,85,1015,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.25,3
1,4,25.55,79.78,1010.76,13.32,84,1016,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.292,3
1,4,26.75,80.72,1010.9,15.93,78,1016,0.45,0.89,801,20,0,37.29,-121.95,1,2,8,3,0.333,3
1,4,28.04,65.63,1011.11,18.31,71,1015,1.54,,801,20,0,37.29,-121.95,1,2,8,3,0.375,3
1,4,32.72,54.65,1010.99,21.11,64,1015,2.06,,801,20,0,37.29,-121.95,1,2,8,3,0.417,3
1,4,35.61,45.85,1010.9,23.58,55,1015,2.57,,800,0,0,37.29,-121.95,1,2,8,3,0.458,3
1,4,36.76,36.27,1010.43,25.7,51,1015,4.12,,800,0,0,37.29,-121.95,1,2,8,3,0.5,3
1,4,36.07,36.63,1010.55,26.48,48,1015,5.14,,800,0,0,37.29,-121.95,1,2,8,3,0.542,3
1,4,33.94,39.4,1010.0,27.04,46,1015,4.63,,800,0,0,37.29,-121.95,1,2,8,3,0.583,3
1,4,32.1,49.27,1009.43,26.84,45,1014,5.66,,800,0,0,37.29,-121.95,1,2,8,3,0.625,3
2,1,24.67,24.97,1006.81,21.99,43,1013,6.17,,800,0,0,37.29,-121.95,1,2,10,5,0.833,0
2,1,22.62,25.4,1006.91,18.93,54,1013,4.63,,801,20,0,37.29,-121.95,1,2,10,5,0.875,0
2,1,21.58,25.25,1007.42,17.8,60,1013,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.917,0
2,1,20.77,25.19,1007.44,16.99,64,1013,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.958,0
2,1,20.57,24.59,1007.22,15.94,68,1013,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.0,0
2,1,20.05,24.86,1006.75,15.03,70,1012,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.042,0
2,1,20.11,25.05,1006.56,14.33,72,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.083,0
2,1,20.71,40.78,1006.5,,0,0,,,0,0,0,,,1,2,10,5,0.125,0
